y,x1,x2
-2.836442668,-0.5225073,0.350296533
-0.281704242,-0.442029187,1.44548731
-0.751432777,0.856008306,0.400895633
2.156890626,-0.860144383,2.303234382
1.925046748,-1.748277188,1.598437162
-0.441340345,0.394418068,1.336481459
-0.666027089,0.284812099,0.391947336
1.66572325,0.34274296,2.106338225
-0.469402157,-0.201553586,2.220478182
-0.327574877,-0.056030549,0.837126282
3.271368526,1.013565232,1.95540346
-0.63075618,-0.251199093,0.525461443
0.087244293,0.21936751,1.919727273
0.278462374,-0.612899106,0.875386167
0.80630491,-1.414734206,0.80461413
4.613835205,1.322279223,0.976958061
0.866649878,-0.080960585,1.955307442
-2.535732055,-0.983942269,0.154990424
-0.138030569,0.314668518,0.823071454
2.118867392,-0.811656822,2.23625027
2.106504695,0.483050898,2.482582654
2.786089181,0.769342329,2.093246893
-0.402989225,0.434964593,1.417617257
1.214399913,0.210763119,2.52249388
0.40336328,-1.336350901,1.321285491
-0.081219455,-0.740856403,1.381531437
6.347753784,1.723101909,3.741730472
3.085508279,0.959984549,2.64490661
0.187681622,-0.468792543,0.729070444
0.433085651,-0.090300817,0.519514244
1.902875077,0.493165704,1.072391514
-0.503920204,0.006865034,1.073108707
1.681055497,-1.276912593,0.99833107
5.575072425,1.42916204,2.462711036
1.228469111,0.34620158,0.764237665
-0.056657652,0.297816023,0.677248667
3.798031961,2.770467912,1.015038396
-0.909060292,-1.395783439,0.405159059
1.149400781,1.333542441,0.872098275
2.285331019,-0.060194265,1.95959792
1.633503866,-0.606184568,3.071664865
-1.133575199,-0.656442396,0.671989943
-0.775664215,0.561236859,0.786015645
3.058095985,0.788322521,1.359380126
-0.771902564,0.832891931,0.511847978
0.550994038,0.296049457,0.827883711
0.754996089,0.481602713,0.857349333
-0.550046483,0.494506306,0.486704527
2.541523669,-0.46534791,4.685513855
-0.416024239,-0.316948559,0.869974726
-0.73021964,-0.629769223,0.451731878
1.710245226,-0.375006735,4.174731079
3.151205867,-1.39615022,3.656418733
0.247321871,0.601435505,1.727223854
1.038351872,-0.123424386,1.059440339
2.889291045,-0.696936407,3.213515309
-1.104284732,0.295001071,0.289721061
4.904452447,1.306068403,1.98598012
3.710333424,1.087275755,3.096391037
2.299494391,-0.749539088,0.890699601
1.025497078,0.372932534,1.9916928
0.328344401,0.137074236,2.114836352
1.805651138,-0.553357818,1.408643707
1.760667065,-1.948774813,1.064737868
1.955547322,1.589352299,1.757071889
-0.242606638,-0.335318899,2.294376227
0.058405567,-0.152543588,1.06617627
-0.096470428,-0.27308156,1.241367057
1.265813959,0.585595084,2.352340013
3.224902176,0.670687592,3.631325284
2.347729402,-1.161284032,1.815067401
0.653665544,0.431088553,2.296919
2.290227768,1.166098256,1.36907234
3.53036055,1.794866418,1.783059477
-0.497762611,0.414184548,1.447505559
1.16254349,-0.010639237,3.247287031
1.304745001,-0.539987936,2.236739232
-3.41783349,1.193303952,0.211285033
4.022675116,1.975162036,1.237140853
3.108119494,1.344689937,1.875296856
-0.739426845,-1.605238998,0.495559905
1.127373384,-0.655083176,0.81374381
0.04648804,-3.219168005,0.672211065
0.447536156,0.724031133,0.910445945
0.313535889,0.682778079,0.740218828
-0.999877542,0.079165837,1.881802054
3.070915491,0.414147032,1.617695003
4.8829095,1.128371841,2.852622307
2.619591129,0.462011767,0.880512671
0.406033194,0.162021356,1.218364049
-0.086247519,-0.621662337,1.048577681
2.588020427,0.208482598,4.492197788
1.266625529,-0.605094008,1.316235967
2.318720129,0.346731453,2.445347593
-0.795871681,0.096144247,0.842393717
4.012892986,-1.454012019,2.719616918
0.255325066,0.501321219,0.53847084
-1.022143866,0.742561937,0.793595225
0.237271218,0.551993819,0.982098469
1.27531639,-0.694477205,1.090957513
0.222921618,0.307516299,1.832096706
0.397149561,-1.075210338,2.40880774
1.748038729,0.211621127,3.020654375
-2.161879026,0.828272818,0.106440632
0.855289586,-0.421037856,1.042071909
1.144667192,0.449608722,1.475736933
-0.551710921,-0.056746631,1.095638182
0.955885165,-0.865115262,0.95097038
-0.218910768,0.212141112,2.662995219
0.164159755,1.090388844,0.480014038
-0.079308028,0.094311968,1.199107396
0.785976404,1.467511088,0.549366242
-1.849440528,-0.313671208,0.102150084
-1.600298858,-0.04999998,0.77323497
3.889578648,-1.058986466,2.952902839
3.713113479,1.423689459,1.901564567
-0.157715941,0.416216632,1.076111766
-1.393562153,-0.124839149,0.909171044
1.585597852,0.834802751,1.636956139
1.461420243,-1.177501874,0.896012124
1.332366299,0.221734504,1.106363142
1.383628695,0.458147584,0.603774023
2.887719232,-1.369161812,1.992567394
-1.021399933,0.417598771,0.254192029
-1.339088479,0.97619899,0.298861699
-0.788333229,-0.733698138,0.873343825
-0.600426887,-0.792999127,0.486400442
0.51112047,0.98901494,0.720014633
2.092294481,0.426715364,2.539923935
2.166673855,-1.022905719,3.16138564
1.12952665,-1.589828419,1.68660897
0.16123813,-0.82013612,1.184072788
2.707636546,-0.491916539,1.940720939
2.34377013,0.029289207,2.59577338
-0.08367395,-0.687874812,1.367113565
3.613110381,0.991299416,2.438470332
-0.286657118,0.062940902,2.095879275
1.669349863,-1.311616939,2.849318185
2.130159231,-0.951529687,4.324093265
0.107877175,-0.157880959,2.055852977
-1.798981526,1.170152833,0.31480212
-0.371872163,-1.762051851,0.643139852
-0.30882406,-0.402626926,0.847418882
1.70153727,-0.362454258,2.747368795
0.044645127,-1.091166919,0.676078602
4.644962927,2.211436374,1.611982817
-0.744821396,-1.653322107,0.512366496
1.127186442,-0.640486477,1.289423111
3.502325291,0.843358833,1.421910322
2.030389163,1.583583837,0.950164809
0.138874626,0.096503037,0.851732776
1.089868082,0.844021371,1.334196952
1.325194447,-1.052171444,1.509998133
2.013628343,-0.549917301,1.641591491
-2.513677053,-1.671892953,0.225737361
4.04556352,2.378844075,1.268570527
1.788829158,0.602508807,1.850274236
1.257425635,1.559333112,1.128186003
2.053191445,0.383531462,3.642885309
1.986552133,0.764946229,1.836014408
0.391323877,1.300102871,1.016106351
-1.147049163,-0.948045475,0.696642687
-0.000661719,0.639851326,0.557073656
0.298553092,0.360537237,2.79644685
-0.225785202,0.892125315,0.393636112
0.366245198,0.10134108,0.794209119
4.030194774,1.006683561,2.655518123
4.379070833,-2.373026001,2.34895135
0.696020696,-1.382649213,0.726534858
1.718635107,0.72754035,1.623561687
2.494557425,0.202769119,3.01883071
1.602937689,-1.133198304,2.083136215
2.0142767,-0.492083543,2.5517273
-1.88313526,-0.919223607,0.288197259
0.272548386,-0.161570215,1.390028421
-0.757615696,1.034451919,0.56196888
-0.665522001,-2.288939937,1.00670844
-0.461642496,-0.462839257,0.325833474
1.772707183,1.484896703,1.034354569
-0.025411062,0.360926513,0.22981452
4.104018881,1.029996517,3.842041595
1.486264282,-0.866397505,2.57515086
-0.399341843,-0.44851406,0.685650417
2.994109815,2.404357861,0.84771446
0.686645561,0.470148156,0.421020536
1.002728377,-0.794671171,1.010509661
-1.516380448,0.516549457,0.278364784
4.670300049,1.325109697,2.815089626
1.120935774,0.41048573,0.782890256
1.028461525,-0.210177979,3.125850512
-1.034753292,-0.032185492,0.723012941
-0.513358891,0.189658758,0.928023514
2.739722824,0.748578922,2.134766466
-1.303939073,0.510050163,0.449737638
1.223023771,0.053268679,2.570842623
0.569346246,-0.484254889,1.339681658
4.454829207,1.308213846,2.46104818
0.247979404,0.700891966,1.440726995
5.946397264,-2.094195251,4.9703983
-0.578151472,3.175195748,0.305359459
-0.175235885,-0.504158597,1.562054975
-0.418153691,0.20712927,1.624286135
0.715441361,1.024673015,0.529402982
1.493353317,-0.115244464,1.414156971
4.000260722,0.316653445,3.054313335
6.452123863,2.142188732,1.531819733
2.284323482,-1.374547911,2.113255387
1.536304488,-1.79826243,1.851651049
0.504981701,0.222623348,1.211783877
1.442054549,-1.495741575,1.208993181
2.791791101,1.803107368,1.323463973
-0.43931999,-0.977052868,2.084753403
0.838542385,0.791641746,0.460987603
-2.38622525,0.442686104,0.159206402
3.357766318,1.104291751,3.000876364
2.313544475,0.182748034,1.454215858
-0.218645623,1.181007818,0.532906787
4.227696749,1.300450162,2.931398602
0.132010462,-0.053102087,2.418017833
1.507365279,1.090852587,1.121495678
4.372567268,1.948808054,1.351152272
2.281238992,0.164960534,1.937020315
4.315911569,1.495796771,2.181069334
0.595032379,0.429278957,0.96822372
1.709634195,-1.268298628,1.321294099
-0.895705284,-0.082871875,0.463735096
2.026228899,1.071014341,1.000294064
1.818356182,0.402783689,1.41946475
5.138808566,-1.498491205,2.776723804
4.037797715,-2.470227054,1.325929265
2.015032379,0.512274245,3.122217309
1.148805987,1.078698974,0.474278246
3.657900176,0.745641284,1.578925698
-0.077816156,-0.578517902,1.197560914
1.814069002,2.25886078,0.341819911
-2.734921341,2.499585017,0.182302492
4.102090912,-1.808123282,2.843334952
0.397575719,-0.38257422,2.198656005
2.693377284,1.07311298,0.792899705
1.551544521,0.092172435,0.718277949
2.910738565,-0.58962949,3.171409575
0.255367691,0.242131634,2.08000845
-0.534745191,-0.085928123,1.109258425
1.428944916,0.07848251,0.936897825
0.096092761,1.733864152,0.568954898
-2.878003841,-0.724744111,0.140044604
3.237577737,1.391894812,1.278549938
0.141827511,-0.42608525,0.806199358
0.510388748,-0.76148297,2.07942886
-1.504789963,-0.622603022,0.653594507
2.573719255,1.017583427,1.589455204
0.17367308,0.243225567,1.252430402
2.252994296,-1.926929104,2.849281903
0.444419963,-1.26592525,1.675709327
1.645493221,1.3492293,1.810997583
4.522207102,-1.609460565,2.85430275
5.819778396,2.130137944,2.39893773
0.877323293,-1.581894614,1.077146554
0.662105476,0.001241275,1.095946104
0.382141228,-0.785113933,0.996331353
2.433858866,-1.453542564,1.926966476
1.656376684,-0.466704858,2.593939728
-2.465852173,-0.304301888,0.10008845
3.059102355,-1.64974481,2.14048226
3.364253754,1.906941522,1.290269744
-2.017919891,-0.242245962,0.361441245
-0.571562784,-0.698702675,1.825621458
1.031030553,-1.166578324,0.891611393
0.654803394,0.183226806,1.512699185
1.136132862,1.442056254,1.192632802
2.191520169,0.72289066,0.550783475
0.860477504,1.44197145,0.802552778
6.594891254,1.549260829,3.151258581
0.834701504,0.819847071,0.949230053
-1.523222747,-1.189210919,0.431730498
1.638791027,-0.363260165,1.868691218
6.352294156,1.953347363,2.041367807
-0.851990677,-0.140231717,0.721829666
0.908173876,-1.583423727,1.076945521
-1.62143283,0.229171425,0.429618651
-0.032638697,0.263487984,1.375485676
0.019244202,-0.559335734,0.911205274
-0.369558611,-0.749073061,0.917227826
1.337906469,-1.029960182,1.560979548
3.410989666,-1.199768158,3.371312817
0.42727873,0.170811875,1.514200089
1.123688684,0.194856317,0.681959073
1.185211485,1.233080707,0.758194855
1.337917823,-1.462658369,1.657650736
4.757062845,-2.540508522,2.487654421
-1.720777043,-0.854451856,0.560014685
1.806666246,0.560995201,4.349893916
2.079766534,0.281934986,1.907826152
-0.197287748,0.178912889,1.272411966
0.412745373,0.320057854,1.396640829
1.090599664,0.142754025,0.985016725
2.841684689,0.209315119,2.591769895
0.815335382,0.150876222,0.897348565
0.681231152,0.658081175,1.768618169
1.488076893,0.945059046,0.920446066
-0.259066232,1.221808859,0.382832083
0.228816918,0.297437655,0.89950276
6.799729174,1.822869771,4.564304113
0.235148288,-0.0173708,0.820840858
0.63809637,-1.288827486,1.13280342
1.058446727,0.620899076,0.566754454
-0.730045079,0.745766912,0.499204997
-0.067212214,0.403119009,1.002498308
2.726741283,1.077711204,1.413492362
0.256433765,-0.343964807,0.972717182
1.316670901,0.445138885,0.812030032
0.184664223,-0.708627184,0.866832157
1.001806773,0.806922564,1.482292161
-0.908705001,0.081521106,0.629320883
-0.754965566,-1.338872817,0.416990422
1.550763822,0.866592066,0.862286726
3.769375895,-1.204997403,2.365165361
0.543910587,0.071779768,0.532121122
-0.226181761,-0.165600858,0.92349321
-2.036704224,-0.145352438,0.369608426
1.094487917,-0.234659885,0.793357737
0.33511829,-0.126019326,2.077980779
-0.076735005,0.287664187,0.632972796
5.798927279,2.166495838,1.477819749
4.622647795,1.753229784,4.214765245
1.53305134,-1.974955623,1.000207542
1.371790682,-0.554526068,1.867106151
2.588183899,-0.687436961,1.288243364
0.774644063,-0.075955928,1.140643272
-2.14493068,-0.912925095,0.328644907
-1.8418082,0.282969466,0.360742721
1.121685049,-0.262710657,1.589608498
1.656369591,0.709339185,0.72872424
2.450143231,0.817059609,1.752903029
2.580807971,-1.655870206,1.243678224
-2.186888214,-0.367978497,0.750628138
-0.072222783,0.173730467,2.618700835
2.626331129,-1.042763044,4.57904665
1.967179728,0.232400669,2.075217838
-0.151731063,1.611372015,0.220366207
-0.510211131,-0.40374793,0.610551277
5.491335233,-1.945219023,2.937862135
-0.233069906,-0.14739041,1.336348584
-1.138593801,0.278895389,0.346322817
4.140552939,1.273248452,1.846975323
0.253613593,-0.728873805,0.979970274
1.535482395,0.851402885,1.458751945
1.577368036,0.828584273,1.042432288
1.322998772,-0.243157284,0.98629357
0.976314861,-1.934072459,1.985780217
0.961236694,-0.15422483,0.871971651
2.315273415,-0.231688136,1.960383256
3.721532856,0.916604392,2.729902515
-0.657503433,-1.485323331,0.651676912
2.264891466,-1.46999347,2.268471826
-0.136235713,-2.091975182,0.858019731
-0.795327432,0.680093706,0.248773399
0.303733782,0.449977546,1.643709501
-0.281913801,-0.945159536,3.231759699
2.280941338,0.803543922,1.197506511
2.725293337,-2.702394101,1.163600733
2.597759223,0.728829068,1.179162276
-1.745780616,0.22085217,0.313961061
2.462921251,0.136308729,3.676340447
0.317578283,-0.552955207,0.6223451
-2.419489614,-0.111425437,0.362426822
1.354917525,0.320205243,1.920273858
0.921665897,0.291024166,3.408573592
0.233524495,-1.164540182,1.310051251
0.481301332,0.236988848,0.514817906
6.022320995,0.773238649,5.638780428
-3.208951927,-1.841145565,0.544191592
-1.502430127,0.737651869,0.247923399
1.144341767,0.111059197,2.684838094
0.851699451,0.051422342,1.095452873
3.202368463,-1.071040748,2.273885115
4.404937444,0.63855631,5.072294977
-2.555724753,1.371165679,0.201791268
1.639311141,0.987217194,2.130253692
-1.256032895,1.189946741,0.492223198
2.073703309,0.310195819,2.027989849
1.699257035,1.16401705,0.95148253
-0.813471885,0.193442265,0.523068894
0.920534692,0.212613665,2.694675733
1.811683348,-0.87981997,1.534295563
0.299157194,1.005643796,0.696312226
4.943276423,0.990456811,1.396568234
6.757353097,1.906655304,6.578432296
3.197704883,-1.491767165,1.584070201
0.431262892,0.526292335,0.932269027
-1.377661346,1.130806528,0.387173721
-0.080331582,1.290867403,0.58059645
-0.337242527,1.194780704,0.526476069
-0.140148625,-0.431912573,0.75422083
0.674583203,0.017384848,2.384768902
1.01557227,0.074943071,1.662686233
1.516155333,-0.329797965,2.720417082
2.728476183,-1.689524364,1.684605247
4.200128558,1.925818453,1.090631734
-0.867620647,-1.566695373,0.916335339
1.887807845,-0.309281255,1.078401084
1.975220146,0.588222669,2.453952607
5.642939751,1.48682729,1.657300518
1.489640267,-0.509145142,1.588187828
2.857109428,0.788137763,2.110182927
2.47365539,-1.398277603,2.437495481
1.063644858,0.596709117,0.66060431
-0.211696275,0.190925576,0.458892524
4.771263176,1.914019714,1.859511133
0.599625841,0.262661943,2.332028442
-3.144817101,-0.883807654,0.229332387
3.989272796,1.432508025,2.153339021
1.317129843,-0.210620784,1.864681251
2.262044336,-0.865923535,1.949512476
1.683258243,1.44830083,0.708790434
3.211482388,1.40370843,1.800507862
3.261400242,-2.121428731,2.609556713
-2.803297468,-0.52374357,0.346031732
0.846428685,-0.664752323,1.224914782
-0.299715922,-0.578496121,0.515511907
1.898441002,-1.87764433,1.179021274
1.740432956,-0.149432,1.447337236
5.46080039,0.962333219,6.090434352
2.745732855,-1.425992367,2.414944973
1.778136917,-2.061693521,0.978883828
3.796714578,-0.947953053,2.692930023
-0.819149536,-0.103758357,0.455409586
0.492851852,-0.315666823,2.643670319
3.192552358,-1.009530048,3.033628652
-2.04537621,1.264986447,0.365132965
1.495879566,-0.043480945,2.564439988
0.761987848,0.402292381,1.365135522
3.076422445,1.180531456,1.540069494
-2.081519159,0.745222716,0.168303268
0.341338205,-0.59334939,0.330017434
-2.016071767,-0.491111346,0.874814442
-1.040070644,-0.841477391,0.295713494
0.266731298,-0.805056951,0.741456909
5.035761204,-1.75036095,2.556821513
2.22734634,-0.071572712,4.267582538
3.002551294,1.15457031,2.914956325
-0.060113782,0.15125448,1.69071854
1.097834989,0.52626924,1.246809506
5.113131031,0.528877987,2.714980958
-0.159491558,-1.379863261,2.093893384
1.208128707,-0.691717525,0.950549118
3.462620001,-1.269173224,2.976407971
-0.756320556,0.234941386,0.627899938
2.013957817,1.224351801,1.204549429
-1.008406842,-0.020646576,0.588181972
3.368570981,-0.947441945,2.759086439
1.731478628,0.510406746,0.998346788
1.020286719,0.181115062,2.193151158
0.799878311,0.320543233,1.63436688
2.835809286,-0.520389782,5.359527426
-1.993741732,-0.274214642,0.428956307
-0.42705416,0.198758251,0.72861362
0.479056407,0.675363698,1.812950029
4.627447013,0.786122094,3.552929601
0.835310758,0.191635932,1.042651761
2.117851963,1.18457751,1.385288827
1.828086666,-1.0769135,2.028703513
4.241580974,-1.706712399,5.338817935
0.579884706,-0.026777936,3.381737573
1.801808049,1.956172292,0.583426716
0.217392101,0.851358695,0.709813469
1.83425989,1.004869378,1.442957894
1.682919679,0.189050224,2.430757497
3.068028056,1.227934687,1.839671012
-0.194379821,-0.203254526,0.379665341
-2.625539208,-0.24241318,0.337833076
2.76320221,0.780348876,2.370474242
0.359120302,-0.652011891,1.692142668
0.432455671,-0.126446619,2.194541874
4.561349956,2.390098736,1.166124244
2.149671963,-0.822184231,2.424252668
-0.325563618,-0.286568284,2.410465517
1.818283816,0.989763634,1.607571992
1.285557706,-1.129286664,0.973967551
6.574166936,2.160200193,2.524227142
2.072892133,1.555176109,0.887031014
0.613606812,0.298160542,1.411918673
1.105268009,0.360661856,1.312155329
0.438596842,0.157958349,1.273526254
1.946322025,0.432242763,0.978266175
-2.009142358,-1.831145699,0.319034125
3.282332088,1.14325485,1.740568827
-0.442051749,-1.043981486,0.661050648
2.877332198,1.340633952,1.804509928
4.568774541,2.45567609,1.284710927
0.530222566,-0.653070473,1.162741239
-0.366596177,-1.115207195,0.632873815
1.760919131,1.336110702,1.051857612
4.025396221,0.613620492,2.887198746
0.534141582,-1.166352374,1.441497605
1.505364933,-1.240179449,1.589212659
-0.44675335,0.173400036,0.481636099
-0.308408352,-0.84374653,0.642458647
1.28978362,-0.236526893,2.884023012
1.549586117,0.505798743,1.675812843
2.898808977,-0.518610849,3.371501944
0.905734724,-1.115282152,1.238685268
4.715151375,-0.398805689,4.591760029
1.194620153,1.136512732,0.693832658
0.840060763,-0.073071232,1.663891467
0.324204696,1.084109487,0.941569919
3.390593497,1.002590019,2.436977621
3.721106926,0.467957312,2.97659737
-0.416629787,-0.113636099,0.258650438
1.532692334,0.063076265,2.246040142
1.147479442,-0.030590895,1.339767112
2.356884144,0.576042885,1.640575341
2.010027055,1.581046631,1.097382994
4.516473369,1.17461855,1.815115814
2.635688916,0.679668018,1.28513511
-0.173600211,0.469391607,0.466987579
-0.913645879,-0.281863985,2.103687096
0.445156798,-1.388226499,0.797807327
1.13800296,-0.817866097,0.844947338
0.649163302,-0.254505026,2.667835079
3.749539299,-2.117288187,1.363704233
1.308069574,-0.963396089,1.853267258
1.269930457,0.827324341,0.978604737
1.682709033,1.234677859,1.03453454
3.301747889,1.495735001,1.251978651
1.310130794,0.607644094,2.916610503
2.12469337,-1.389919782,3.173543298
2.763275,-0.005185812,2.896759177
2.516567832,0.014701466,2.729714397
3.370391126,0.496776452,2.428610669
1.253646303,-0.857249551,2.414387739
0.020805571,-2.279353906,1.223490654
0.639937221,-0.193568805,1.211368562
1.303116801,-0.575533714,0.960069517
1.641310112,1.489303727,0.500887714
0.826159147,-0.434623168,1.314806855
0.251629886,-1.330260349,0.709500973
0.570366538,-1.028208618,1.354911678
2.862817147,0.306091687,2.669045934
0.257475651,0.949927056,0.674978013
3.572501745,1.477770674,1.419274239
3.430231793,-1.216261837,2.092311775
-2.486518161,1.788085173,0.177609346
0.183885642,0.895654024,3.78851341
0.381977511,-1.428618042,2.143381838
2.89797171,-0.355978383,2.346019545
-2.939821219,-0.578756368,0.131277323
-0.925214914,0.379023606,0.182619088
0.04508683,-0.209450018,0.898389857
-0.828493056,-0.615124657,1.086154595
5.658027172,0.848061977,3.924539962
0.886809138,1.400053576,0.35671117
0.419757727,-0.290291305,0.872353758
0.259755873,-1.072672157,1.34179408
-0.447542403,0.102963192,0.511345057
-1.411344271,1.299783998,0.530576729
2.103943017,1.417762217,1.34235259
2.520427796,-0.831799632,2.19589902
4.274212987,1.592389288,2.095625384
-1.844694669,0.024851257,0.350637315
-2.421346739,0.644849482,0.161837174
-0.86617895,0.483718057,1.008199573
-2.070522838,0.313568934,0.220948918
3.389395427,-1.06569619,1.341853827
2.300286383,-1.41449673,3.375008403
0.203895679,-0.429452753,1.384824554
1.528303558,-0.014833701,2.65769317
0.232366774,-0.264165566,1.789622386
0.902198807,-1.237941007,2.083921498
0.894724476,-0.002329687,0.890366342
0.974274022,-2.00610501,0.824631293
-2.004165838,-0.128978953,0.861739159
1.911799114,0.637724998,1.893630467
-1.207736907,-0.331848015,0.153601679
2.396306101,0.807461196,1.692811782
-2.036153613,-0.78621462,0.746315999
-1.233324759,-0.843232987,0.525545929
0.699852263,2.58280819,0.266563129
0.264039832,-0.257675702,2.435598021
3.380354121,1.601987075,2.187132338
0.215336218,0.54274101,0.809687045
4.188997418,1.746974336,2.429603266
2.083382879,0.721432606,1.744155149
2.10862736,-1.03992375,1.637496115
-0.404077264,-1.296402246,0.918417574
2.022148547,-0.835767824,1.134772416
-0.469998803,0.505328541,0.328146753
-0.21476919,0.2348119,0.62791464
-2.488940447,0.316977673,0.466600258
3.790925159,1.482192369,1.235889128
1.715851828,0.443563311,0.979204427
3.535585132,1.605024928,0.949045002
2.329813512,0.757373974,1.498492946
-0.816100607,0.092265337,2.030802267
2.420696598,1.764428498,1.449298195
-1.0613878,-0.022431632,0.379724983
1.100063009,-1.695826418,1.254839823
-0.158849889,-2.321999453,0.420067506
0.563108916,-0.159046883,2.293842682
0.331835224,-2.717695809,0.757503572
2.523179636,0.313992344,2.262124734
0.836856911,-0.285882963,1.026528488
0.779610282,0.507908922,1.099585504
-0.723456206,0.256120297,0.418306993
1.167692231,-0.787555496,0.78858224
1.196145244,0.342406964,1.375720604
3.801242743,0.972305739,1.57628983
0.675245393,-0.022542138,2.480132989
0.464880994,0.542969688,0.949690309
1.854268016,0.621816994,1.52246658
1.184647829,-0.798148227,0.937900248
-0.609249944,0.368288538,0.971848659
0.896208256,-1.034429331,1.672732398
0.965791956,-1.758833769,0.981900933
0.453491894,0.250598344,1.758174576
-2.203518037,-0.951605196,0.08628019
1.153161702,-0.038320078,1.083415967
-4.600501466,1.680589538,0.114461948
-2.032834706,-0.457341767,0.396478936
3.967453548,1.528627783,1.270149299
1.444290194,0.796370167,1.687460103
-1.151471414,0.217803539,0.45108432
0.523793644,-1.079595617,1.74700706
-0.027374706,-0.49365967,0.886860073
0.901994363,0.725770787,2.28185642
1.340963929,0.408513572,1.95505392
-1.402291431,1.665388073,0.28640717
-1.939496862,-0.16160537,0.398150153
3.743405356,-1.329221052,1.219218452
1.788291217,1.097265286,1.393883717
0.828398228,-0.682728942,0.987726903
0.972240888,-0.244169521,3.527998595
0.670275248,1.033809774,0.535222372
2.099574083,1.445237355,0.933894047
1.954910326,0.333724777,2.018398787
2.5970233,0.835894744,2.858586213
-0.593025059,-1.114085859,1.336055229
1.713257726,1.988218591,0.694127385
5.265978946,0.385343988,7.210085311
1.304422583,-0.379891195,1.207769398
-1.009587245,0.268283064,0.86791267
1.59830762,-0.679563067,2.289761692
-0.356178859,0.161937451,1.5753224
0.363626258,-0.47091721,0.740422346
1.958951617,0.408533618,0.976518995
2.044691468,0.357162263,1.262533538
3.252240699,-1.582183529,3.456551736
3.541235954,0.7254013,3.489111238
-0.190061062,0.059968875,0.694307435
3.43968883,0.839411878,2.290700153
0.371064115,-0.689580843,1.320755861
0.544652745,-1.831793597,1.242002419
1.969577243,0.516884374,1.381630455
-2.254880102,0.005691386,0.607200033
0.447602023,0.419305586,1.754612054
1.220417024,1.041352858,0.787437492
1.169192206,0.571882271,0.753815833
1.45020491,-0.843547117,0.785294767
0.496036648,-0.81581181,1.924039537
0.683376652,-0.688473511,2.121361798
0.301273799,0.495629032,0.489521957
-0.556934012,-0.549983016,0.43694461
-0.017122561,0.424535307,2.258566132
0.328685145,1.255571447,0.656434158
2.420651214,-1.102588241,2.134544543
0.991577669,-0.018070377,1.570554952
4.853026901,1.464765163,2.818724791
-0.289728376,-0.897715346,0.394763262
1.000364092,0.827583246,1.110942758
3.601106174,-0.623046876,2.212177611
0.674259812,0.142098198,1.02095401
0.941293063,2.132711032,0.461432827
2.876359951,-0.31138252,2.478136579
4.418268571,0.973089197,3.702832901
0.726246607,0.264837974,1.222405415
-9.847133037,-3.454072414,0.077907445
-0.72283867,0.331631988,0.199403523
0.972920097,-0.551436737,3.437822313
3.889926318,0.949236935,1.899093467
1.31370816,1.302047712,0.83435955
4.158258343,-0.70990554,3.622653977
2.134829266,-1.622847165,1.408662475
-0.550763994,-0.858057013,0.812353225
-0.071777772,-0.372736455,0.784085696
1.082078301,-0.240027447,2.433852152
2.308183993,-0.655805131,1.303389791
3.765959268,-1.151660053,3.258478571
1.393537561,-0.722729832,1.355038881
-2.094816972,0.543558417,0.406014278
1.398041332,-0.34393969,1.537680126
-0.346061053,-0.011143645,2.504026666
0.772645814,-0.831450462,2.69398786
2.505093812,-0.5790983,2.550819551
-1.461288206,-0.084187265,0.196254397
-0.939119443,-0.286393473,0.612421055
0.758566188,-0.604008116,1.022416608
1.146165506,0.230003162,2.105777643
1.750819093,1.021551176,0.663468883
1.894237797,0.941539194,1.53707271
2.444751724,-0.3176984,2.327398444
0.012168557,0.223513365,2.657536163
0.672286355,-0.163118854,1.971279185
1.474597717,0.510125509,1.057912944
-0.817096994,-0.621129385,1.074793991
0.835631384,1.955341271,0.60229837
-5.252913503,-0.987114115,0.185187142
0.828670385,0.021295743,0.969940719
3.481854887,1.927440431,0.653080728
-0.013703093,-0.317764309,0.682564179
1.88364144,0.567041254,1.261956341
-3.446717259,-0.572645261,0.084380697
5.74204985,-1.38672219,5.888112122
5.118260685,1.479614691,1.713219507
2.27477196,0.452695759,3.811267111
1.450713375,1.248238558,1.008417469
-0.618204614,-1.212644557,1.343708532
2.097914144,-0.202984527,4.350648573
2.140875649,-2.385299682,1.609284313
3.680306182,0.390542941,2.891954073
-0.071871618,-0.194873437,2.136901288
1.27232313,-0.030916783,3.615052555
0.889006209,0.576562122,0.679729457
-1.768306229,1.19999362,0.581893717
-1.282669464,0.379419163,0.514614833
-1.245460942,-0.19808942,0.817590967
-1.671691868,-0.139877982,0.816601943
3.944167606,1.942666558,1.783978615
0.684773961,0.638837773,0.86770485
2.956113151,1.332802282,1.004971428
-1.316349457,-0.298127562,1.594009576
4.306572691,1.949628503,1.372393548
-0.602323276,-2.584327779,0.595403626
2.002456067,-0.396757493,1.982603286
1.308705249,0.870614616,0.540077568
1.561179037,0.554678388,2.156979937
1.307899706,-0.829140761,2.324511856
1.540251303,-1.466149849,1.469420755
-1.19497611,-0.665196756,0.422353381
5.456446407,-1.329349012,4.124132762
-3.100063895,-0.864189811,0.534778291
0.863288418,-1.294063014,0.906182304
-8.311614412,-1.942789123,0.057559691
1.81712307,-0.193979305,1.649609288
-0.651257515,0.142956605,0.579576982
-0.09176615,2.421037499,0.597341025
0.222737297,-0.162577083,0.624523775
